level	targets	status	latestReview	prerequisites	nextAction
directory	src/compiler/wgsl/emit/hlsl	pending		file:src/compiler/wgsl/emit/hlsl/emit_hlsl.zig;file:src/compiler/wgsl/emit/hlsl/emit_hlsl_builtins.zig;file:src/compiler/wgsl/emit/hlsl/emit_hlsl_maps.zig;file:src/compiler/wgsl/emit/hlsl/emit_hlsl_stage.zig;file:src/compiler/wgsl/emit/hlsl/emit_hlsl_texture.zig	Read and review the complete scope.
directory	src/compiler/wgsl/emit/msl	pending		file:src/compiler/wgsl/emit/msl/emit_msl.zig;file:src/compiler/wgsl/emit/msl/emit_msl_fragment.zig;file:src/compiler/wgsl/emit/msl/emit_msl_ir.zig;file:src/compiler/wgsl/emit/msl/emit_msl_ir_builtins.zig;file:src/compiler/wgsl/emit/msl/emit_msl_maps.zig;file:src/compiler/wgsl/emit/msl/emit_msl_shared.zig;file:src/compiler/wgsl/emit/msl/emit_msl_stage.zig;file:src/compiler/wgsl/emit/msl/emit_msl_subgroups.zig;file:src/compiler/wgsl/emit/msl/emit_msl_texture.zig;file:src/compiler/wgsl/emit/msl/emit_msl_vertex.zig;file:src/compiler/wgsl/emit/msl/emit_msl_workgroup_zero.zig	Read and review the complete scope.
directory	src/compiler/wgsl/emit/spirv	pending		file:src/compiler/wgsl/emit/spirv/emit_spirv.zig;file:src/compiler/wgsl/emit/spirv/emit_spirv_builtins.zig;file:src/compiler/wgsl/emit/spirv/emit_spirv_fn.zig;file:src/compiler/wgsl/emit/spirv/emit_spirv_fn_helpers.zig;file:src/compiler/wgsl/emit/spirv/emit_spirv_matrix.zig;file:src/compiler/wgsl/emit/spirv/emit_spirv_shared.zig;file:src/compiler/wgsl/emit/spirv/emit_spirv_stages.zig;file:src/compiler/wgsl/emit/spirv/emit_spirv_texture.zig;file:src/compiler/wgsl/emit/spirv/spirv_builder.zig;file:src/compiler/wgsl/emit/spirv/spirv_spec.zig	Read and review the complete scope.
directory	src/compiler/wgsl/frontend	pending		file:src/compiler/wgsl/frontend/ast.zig;file:src/compiler/wgsl/frontend/lexer.zig;file:src/compiler/wgsl/frontend/parser.zig;file:src/compiler/wgsl/frontend/parser_attrs.zig;file:src/compiler/wgsl/frontend/parser_decl.zig;file:src/compiler/wgsl/frontend/parser_expr.zig;file:src/compiler/wgsl/frontend/parser_stmt.zig;file:src/compiler/wgsl/frontend/sema.zig;file:src/compiler/wgsl/frontend/sema_attrs.zig;file:src/compiler/wgsl/frontend/sema_expr.zig;file:src/compiler/wgsl/frontend/sema_helpers.zig;file:src/compiler/wgsl/frontend/sema_resolve.zig;file:src/compiler/wgsl/frontend/sema_type_syntax.zig;file:src/compiler/wgsl/frontend/sema_types.zig;file:src/compiler/wgsl/frontend/sema_typeutils.zig;file:src/compiler/wgsl/frontend/token.zig	Read and review the complete scope.
directory	src/compiler/wgsl/ir	pending		file:src/compiler/wgsl/ir/ir.zig;file:src/compiler/wgsl/ir/ir_builder.zig;file:src/compiler/wgsl/ir/ir_const_eval.zig;file:src/compiler/wgsl/ir/ir_digest.zig;file:src/compiler/wgsl/ir/ir_opt_rewrite.zig;file:src/compiler/wgsl/ir/ir_query.zig;file:src/compiler/wgsl/ir/ir_transform_float_fusion.zig;file:src/compiler/wgsl/ir/ir_transform_robustness.zig;file:src/compiler/wgsl/ir/ir_validate.zig;file:src/compiler/wgsl/ir/layout_utils.zig	Read and review the complete scope.
directory	src/compiler/wgsl/pipeline	pending		file:src/compiler/wgsl/pipeline/analysis.zig;file:src/compiler/wgsl/pipeline/binding_reflection.zig;file:src/compiler/wgsl/pipeline/diagnostic.zig;file:src/compiler/wgsl/pipeline/overrides.zig;file:src/compiler/wgsl/pipeline/translate_csl.zig;file:src/compiler/wgsl/pipeline/translate_dxil.zig;file:src/compiler/wgsl/pipeline/translate_hlsl.zig;file:src/compiler/wgsl/pipeline/translate_msl.zig;file:src/compiler/wgsl/pipeline/translate_spirv.zig	Read and review the complete scope.
directory	src/compiler/wgsl/proof	pending		file:src/compiler/wgsl/proof/dispatch_proof_loop_match.zig;file:src/compiler/wgsl/proof/dispatch_proof_match.zig;file:src/compiler/wgsl/proof/dispatch_uniform_bounds.zig;file:src/compiler/wgsl/proof/robustness_static_bounds.zig	Read and review the complete scope.
directory	src/compiler/wgsl/runtime	pending		file:src/compiler/wgsl/runtime/runtime_compile.zig;file:src/compiler/wgsl/runtime/runtime_compile_report.zig;file:src/compiler/wgsl/runtime/runtime_compute_translation.zig;file:src/compiler/wgsl/runtime/runtime_graphics_translation.zig;file:src/compiler/wgsl/runtime/runtime_translation_info.zig;file:src/compiler/wgsl/runtime/shader_info.zig	Read and review the complete scope.
directory	src/composition	pending		file:src/composition/backend_factory.zig;file:src/composition/execution_session.zig;file:src/composition/mod.zig	Read and review the complete scope.
directory	src/contracts	pending		file:src/contracts/artifact.zig;file:src/contracts/backend.zig;file:src/contracts/binding.zig;file:src/contracts/capability.zig;file:src/contracts/command.zig;file:src/contracts/command_metadata.zig;file:src/contracts/command_recording.zig;file:src/contracts/command_storage.zig;file:src/contracts/compute.zig;file:src/contracts/error.zig;file:src/contracts/evidence.zig;file:src/contracts/evidence_observer.zig;file:src/contracts/exactness.zig;file:src/contracts/execution.zig;file:src/contracts/execution_report.zig;file:src/contracts/identity.zig;file:src/contracts/mod.zig;file:src/contracts/ownership.zig;file:src/contracts/prepared_operation.zig;file:src/contracts/promotion_receipt.zig;file:src/contracts/render_command.zig;file:src/contracts/resource_lease.zig;file:src/contracts/runtime_configuration.zig;file:src/contracts/runtime_telemetry.zig;file:src/contracts/runtime_types.zig;file:src/contracts/semantic.zig;file:src/contracts/spatial_operation.zig;file:src/contracts/specialization_policy.zig;file:src/contracts/texture.zig;file:src/contracts/texture_copy.zig;file:src/contracts/texture_format.zig;file:src/contracts/texture_format_layout.zig;file:src/contracts/vertex_format.zig;file:src/contracts/workload_profile.zig	Read and review the complete scope.
directory	src/contracts/model	pending		file:src/contracts/model/model_async_types.zig;file:src/contracts/model/model_binding_value_types.zig;file:src/contracts/model/model_compute_types.zig;file:src/contracts/model/model_gpu_types.zig;file:src/contracts/model/model_policy.zig;file:src/contracts/model/model_profile.zig;file:src/contracts/model/model_quirks.zig;file:src/contracts/model/model_render_types.zig;file:src/contracts/model/model_resource_types.zig;file:src/contracts/model/model_surface_control_types.zig;file:src/contracts/model/model_texture_format_value_types.zig;file:src/contracts/model/model_texture_layout_value_types.zig;file:src/contracts/model/model_texture_types.zig;file:src/contracts/model/model_texture_value_types.zig	Read and review the complete scope.
directory	src/contracts/numeric_stability	pending		file:src/contracts/numeric_stability/annotation.zig	Read and review the complete scope.
directory	src/contracts/primitives	pending		file:src/contracts/primitives/byte_scan.zig	Read and review the complete scope.
directory	src/contracts/shader_abi	pending		file:src/contracts/shader_abi/dispatch_info.zig	Read and review the complete scope.
directory	src/core	pending		file:src/core/command_dispatch.zig;file:src/core/surface.zig	Read and review the complete scope.
directory	src/core/abi	pending		file:src/core/abi/wgpu_binding_base_types.zig;file:src/core/abi/wgpu_callback_descriptor_types.zig;file:src/core/abi/wgpu_copy_descriptor_types.zig;file:src/core/abi/wgpu_core_base_types.zig;file:src/core/abi/wgpu_execution_types.zig;file:src/core/abi/wgpu_feature_base_types.zig;file:src/core/abi/wgpu_handle_types.zig;file:src/core/abi/wgpu_loader.zig;file:src/core/abi/wgpu_pipeline_descriptor_types.zig;file:src/core/abi/wgpu_proc_types.zig;file:src/core/abi/wgpu_record_types.zig;file:src/core/abi/wgpu_runtime_abi.zig;file:src/core/abi/wgpu_runtime_records.zig;file:src/core/abi/wgpu_runtime_state_defs.zig;file:src/core/abi/wgpu_state_contract_types.zig;file:src/core/abi/wgpu_state_types.zig;file:src/core/abi/wgpu_texture_base_types.zig;file:src/core/abi/wgpu_type_callbacks.zig;file:src/core/abi/wgpu_type_proc_aliases.zig;file:src/core/abi/wgpu_type_records.zig	Read and review the complete scope.
directory	src/core/abi/generated	pending		file:src/core/abi/generated/webgpu_upstream.zig	Read and review the complete scope.
directory	src/core/abi/procs	pending		file:src/core/abi/procs/wgpu_async_procs.zig;file:src/core/abi/procs/wgpu_p0_procs.zig;file:src/core/abi/procs/wgpu_p1_capability_procs.zig;file:src/core/abi/procs/wgpu_p1_resource_table_procs.zig;file:src/core/abi/procs/wgpu_p2_lifecycle_procs.zig;file:src/core/abi/procs/wgpu_texture_procs.zig;file:src/core/abi/procs/wgpu_types_procs.zig	Read and review the complete scope.
directory	src/core/compute	pending		file:src/core/compute/dispatch_preconditions.zig;file:src/core/compute/wgpu_commands_compute.zig	Read and review the complete scope.
directory	src/core/queue	pending		file:src/core/queue/wgpu_ffi_capture.zig;file:src/core/queue/wgpu_ffi_sync.zig	Read and review the complete scope.
directory	src/core/resource	pending		file:src/core/resource/wgpu_commands_copy.zig;file:src/core/resource/wgpu_resource_normalizers.zig;file:src/core/resource/wgpu_resources.zig;file:src/core/resource/wgpu_texture_commands.zig	Read and review the complete scope.
directory	src/core/runtime	pending		file:src/core/runtime/wgpu_capability_runtime.zig	Read and review the complete scope.
directory	src/dropin	pending		file:src/dropin/dropin_abi_procs.zig;file:src/dropin/dropin_behavior_policy.zig;file:src/dropin/dropin_browser_shared_memory.zig;file:src/dropin/dropin_diagnostics.zig;file:src/dropin/dropin_proc_manifest.zig;file:src/dropin/dropin_router.zig;file:src/dropin/dropin_runtime_config.zig;file:src/dropin/dropin_symbol_ownership.zig;file:src/dropin/root.zig;file:src/dropin/wgpu_dropin_ext_a.zig;file:src/dropin/wgpu_dropin_ext_a_core.zig;file:src/dropin/wgpu_dropin_ext_a_exports.zig;file:src/dropin/wgpu_dropin_ext_a_pipeline.zig;file:src/dropin/wgpu_dropin_ext_b.zig;file:src/dropin/wgpu_dropin_ext_c.zig;file:src/dropin/wgpu_dropin_lib.zig	Read and review the complete scope.
directory	src/evidence	pending		file:src/evidence/mod.zig;file:src/evidence/oracle.zig;file:src/evidence/port.zig;file:src/evidence/receipt.zig;file:src/evidence/replay.zig;file:src/evidence/trace.zig	Read and review the complete scope.
directory	src/full	pending		file:src/full/command_dispatch.zig;file:src/full/surface_api.zig	Read and review the complete scope.
directory	src/full/command	pending		file:src/full/command/wgpu_commands.zig	Read and review the complete scope.
directory	src/full/lifecycle	pending		file:src/full/lifecycle/wgpu_async_diagnostics_command.zig;file:src/full/lifecycle/wgpu_async_pixel_local_storage.zig	Read and review the complete scope.
directory	src/full/modules	pending			Read and review the complete scope.
directory	src/full/modules/rendering	pending		file:src/full/modules/rendering/effects_pipeline.zig;file:src/full/modules/rendering/path_engine.zig;file:src/full/modules/rendering/sdf_renderer.zig	Read and review the complete scope.
directory	src/full/modules/services	pending		file:src/full/modules/services/compute_services.zig;file:src/full/modules/services/resource_scheduler.zig	Read and review the complete scope.
directory	src/full/render	pending		file:src/full/render/wgpu_pipeline_layout_pls.zig;file:src/full/render/wgpu_render_api.zig;file:src/full/render/wgpu_render_assets.zig;file:src/full/render/wgpu_render_commands.zig;file:src/full/render/wgpu_render_constants.zig;file:src/full/render/wgpu_render_draw_loops.zig;file:src/full/render/wgpu_render_indexing.zig;file:src/full/render/wgpu_render_p0.zig;file:src/full/render/wgpu_render_resources.zig;file:src/full/render/wgpu_render_temp_texture.zig;file:src/full/render/wgpu_render_types.zig;file:src/full/render/wgpu_sampler_commands.zig	Read and review the complete scope.
directory	src/full/surface	pending		file:src/full/surface/wgpu_ffi_surface.zig;file:src/full/surface/wgpu_surface_commands.zig;file:src/full/surface/wgpu_surface_macos.zig;file:src/full/surface/wgpu_surface_procs.zig	Read and review the complete scope.
directory	src/integrations	pending			Read and review the complete scope.
directory	src/integrations/onnxruntime	pending		file:src/integrations/onnxruntime/ort_ep_anchor.zig;file:src/integrations/onnxruntime/ort_ep_session_smoke_anchor.zig;file:src/integrations/onnxruntime/ort_ep_smoke_anchor.zig;file:src/integrations/onnxruntime/ort_incumbent_session_smoke_anchor.zig	Read and review the complete scope.
directory	src/native	pending		file:src/native/mod.zig	Read and review the complete scope.
directory	src/native/api	pending		file:src/native/api/doe_native_api_core_exports.zig;file:src/native/api/doe_native_api_misc_exports.zig;file:src/native/api/doe_native_api_render_exports.zig	Read and review the complete scope.
directory	src/native/cache	pending		file:src/native/cache/doe_cache_adapter_native.zig;file:src/native/cache/doe_metal_library_cache.zig;file:src/native/cache/doe_package_metal_pipeline_cache.zig	Read and review the complete scope.
directory	src/native/command	pending		file:src/native/command/doe_buffer_copy.zig;file:src/native/command/doe_buffer_texture_copy.zig;file:src/native/command/doe_command_recording.zig;file:src/native/command/doe_command_references.zig;file:src/native/command/doe_command_storage.zig;file:src/native/command/doe_encoder_native.zig;file:src/native/command/doe_immediates_external_native.zig	Read and review the complete scope.
directory	src/native/compute	pending		file:src/native/compute/doe_compute_bind_groups.zig;file:src/native/compute/doe_compute_ext_native.zig;file:src/native/compute/doe_compute_fast.zig;file:src/native/compute/doe_compute_fast_vulkan.zig;file:src/native/compute/doe_compute_preconditions_native.zig;file:src/native/compute/doe_compute_program_native.zig;file:src/native/compute/doe_compute_recorded.zig	Read and review the complete scope.
directory	src/native/diagnostics	pending		file:src/native/diagnostics/doe_error_scope_native.zig;file:src/native/diagnostics/doe_metal_browser_trace.zig;file:src/native/diagnostics/doe_program_identity_trace.zig	Read and review the complete scope.
directory	src/native/lifecycle	pending		file:src/native/lifecycle/doe_canvas_event_native.zig;file:src/native/lifecycle/doe_instance_device_native.zig	Read and review the complete scope.
